Lokasi,Harga (Miliar),Luas Bangunan,Luas Tanah,Kamar Tidur,Kamar Mandi,Garasi,Jumlah Lantai
Jakarta Selatan,16,600,428,4,3,1,2
Jakarta Selatan,16,340,200,5,5,2,2
Jakarta Selatan,16,300,385,5,3,1,2
Jakarta Selatan,16,340,200,5,5,2,2
Jakarta Selatan,16,300,320,5,5,1,2
Jakarta Selatan,16,800,736,5,3,2,2
Jakarta Selatan,16,450,235,6,7,2,2
Jakarta Selatan,16,300,1258,6,3,5,2
Jakarta Selatan,16,400,488,6,4,2,2
Jakarta Selatan,16,400,600,7,4,2,2
Jakarta Selatan,16,1000,800,6,6,2,3
Jakarta Selatan,16,600,250,10,10,1,3
Jakarta Selatan,16,850,407,4,4,8,2.5
Jakarta Timur,16,700,1190,6,4,3,2
Jakarta Selatan,16,250,1150,5,4,3,2
Jakarta Selatan,16,1250,1025,5,5,4,2
Jakarta Selatan,16,1000,786,6,7,2,2
Jakarta Selatan,16,535,440,4,3,2,2
Jakarta Selatan,16,895,420,5,5,2,2
Jakarta Selatan,16,400,587,4,3,0,1
Jakarta Selatan,16,500,1000,4,3,0,1
Jakarta Pusat,16,600,580,6,6,0,1
Jakarta Selatan,16,333,241,0,0,0,1
Jakarta Selatan,16,250,148,4,3,2,2
Jakarta Barat,16.5,390,370,4,3,4,2
Jakarta Timur,16.5,600,886,5,4,4,1
Jakarta Utara,16.5,600,450,3,3,1,2
Jakarta Utara,16.5,340,450,4,3,2,2
Jakarta Utara,16.5,436,300,3,3,0,3
Jakarta Utara,16.5,500,425,8,7,0,4
Jakarta Selatan,16.5,650,905,4,2,0,1
Jakarta Selatan,16.5,230,752,5,4,2,1
Jakarta Selatan,16.5,230,752,5,4,2,1
Jakarta Selatan,16.5,400,603,3,3,0,2
Jakarta Selatan,16.5,433,476,4,3,2,2
Jakarta Selatan,16.5,580,650,4,4,2,2
Jakarta Selatan,16.5,950,738,4,4,3,2
Jakarta Selatan,16.5,950,738,4,4,2,2
Jakarta Selatan,16.5,450,389,4,4,2,2
Jakarta Selatan,16.5,950,738,4,4,0,2
Jakarta Selatan,16.5,950,702,4,4,2,2
Jakarta Selatan,16.5,500,548,5,4,2,2
Jakarta Selatan,16.5,300,509,7,4,0,2
Jakarta Selatan,16.5,600,200,4,4,6,3
Jakarta Selatan,16.5,511,429,5,5,4,3
Jakarta Selatan,16.5,800,329,9,7,6,3
Jakarta Selatan,16.5,192,252,3,3,0,2
Jakarta Pusat,16.7,800,800,4,4,9,3
Jakarta Selatan,16.9,400,1186,3,2,2,1
Jakarta Selatan,16.9,603,264,4,4,4,3
Jakarta Selatan,16.91,500,676,3,2,2,2
Jakarta Barat,17,500,560,5,3,1,2
Jakarta Barat,17,700,313,4,4,2,3
Jakarta Pusat,17,336,468,5,5,0,2
Jakarta Pusat,17,240,355,5,5,2,2
Jakarta Timur,17,1200,588,6,6,3,3
Jakarta Utara,17,800,525,6,7,0,1
Jakarta Utara,17,430,536,4,3,2,2
Jakarta Utara,17,800,435,5,5,2,2
Jakarta Selatan,17,400,822,4,4,0,1
Jakarta Selatan,17,500,964,4,3,4,1
Jakarta Selatan,17,400,300,4,3,1,2
Jakarta Selatan,17,700,759,5,4,2,2
Jakarta Selatan,17,700,720,5,3,2,2
Jakarta Selatan,17,350,397,4,4,2,3
Jakarta Selatan,17,500,1060,5,4,2,2
Jakarta Selatan,17,1000,786,6,7,2,2
Jakarta Selatan,17,1000,786,6,7,2,2
Jakarta Selatan,17,900,765,,10,0,2
Jakarta Selatan,17,610,450,5,6,2,2
Jakarta Selatan,17,300,365,5,5,0,2
Jakarta Selatan,17,218,242,4,2,0,1
Jakarta Selatan,17,200,587,0,0,0,1
Jakarta Selatan,17,850,407,0,0,0,2
Jakarta Selatan,17.2,500,750,5,3,2,1
Jakarta Selatan,17.25,536,500,5,5,3,2
Jakarta Selatan,17.25,536,500,5,5,3,2
Jakarta Selatan,17.3,481,685,6,5,2,2
Jakarta Pusat,17.3,400,595,7,3,3,1
Jakarta Barat,17.5,500,286,3,3,1,4
Jakarta Utara,17.5,500,700,6,5,2,2
Jakarta Selatan,17.5,100,396,3,2,2,1
Jakarta Selatan,17.5,250,270,6,4,3,1
Jakarta Selatan,17.5,481,685,6,5,2,2
Jakarta Selatan,17.5,481,685,6,5,2,2
Jakarta Selatan,17.5,600,500,4,4,7,3
Jakarta Selatan,17.5,603,264,4,4,4,3
Jakarta Selatan,17.5,600,264,4,4,4,4
Jakarta Selatan,17.5,603,260,4,6,2,4
Jakarta Selatan,17.5,1000,800,6,6,2,3
Jakarta Timur,17.5,330,658,4,3,0,2
Jakarta Pusat,17.5,400,595,4,2,1,1
Jakarta Selatan,17.5,300,585,6,4,0,1
Jakarta Selatan,17.5,480,309,0,0,0,2
Jakarta Selatan,17.69,397,966,4,3,2,1
Jakarta Selatan,17.75,536,500,0,0,0,1
Jakarta Selatan,17.8,603,264,4,4,0,2
Jakarta Pusat,18,288,288,5,2,1,1
Jakarta Utara,18,470,440,4,6,2,2
Jakarta Selatan,18,250,350,3,3,1,1
Jakarta Selatan,18,226,816,4,3,2,1
Jakarta Selatan,18,400,520,4,2,1,1
Jakarta Selatan,18,480,468,4,3,2,2
Jakarta Selatan,18,500,365,4,3,2,2
Jakarta Selatan,18,700,832,5,4,2,2
Jakarta Selatan,18,345,305,5,4,1,2
Jakarta Selatan,18,660,670,5,5,4,2
Jakarta Selatan,18,363,200,5,4,2,3
Jakarta Selatan,18,350,535,2,3,2,3
Jakarta Selatan,18,350,535,2,3,2,3
Jakarta Selatan,18,450,300,10,10,0,3
Jakarta Barat,18,557,652,4,4,0,2
Jakarta Selatan,18,400,291,4,4,2,2
Jakarta Timur,18,700,773,7,6,2,1
Jakarta Timur,18,700,773,7,6,2,1
Jakarta Selatan,18,536,562,0,0,0,1
Jakarta Selatan,18,550,350,10,10,0,2
Jakarta Barat,18.5,800,600,7,4,0,2
Jakarta Utara,18.5,1050,312,6,6,3,4
Jakarta Selatan,18.5,600,2000,7,7,2,2
Jakarta Selatan,18.9,600,432,5,4,3,2
Jakarta Utara,19,800,576,5,7,0,2
Jakarta Utara,19,950,665,7,4,2,2
Jakarta Utara,19,700,300,7,7,0,3
Jakarta Selatan,19,240,385,4,2,4,1
Jakarta Selatan,19,346,359,5,4,1,1
Jakarta Timur,19,600,570,10,10,0,3
Jakarta Selatan,19,946,1033,10,10,0,2
Jakarta Selatan,19,500,1460,0,0,0,1
Jakarta Selatan,19,226,545,7,6,2,1
Jakarta Selatan,19.18,754,426,4,4,2,1
Jakarta Selatan,19.3,428,883,5,4,2,1
Jakarta Barat,19.5,400,329,4,3,2,2
Jakarta Selatan,19.5,380,218,3,4,2,2
Jakarta Selatan,19.5,400,602,6,3,2,2
Jakarta Selatan,19.5,850,300,5,3,0,4
Jakarta Selatan,19.5,1000,2000,10,8,0,2
Jakarta Selatan,19.5,950,738,4,4,2,2
Jakarta Utara,19.5,404,442,4,3,2,2
Jakarta Timur,19.5,750,1281,8,7,4,1.5
Jakarta Utara,19.5,404,442,4,3,0,1
Jakarta Selatan,19.7,394,839,3,2,3,2
Jakarta Utara,19.8,800,600,8,5,4,3
Jakarta Barat,19.88,600,795,7,4,2,1
Jakarta Barat,20,700,300,5,4,5,3
Jakarta Utara,20,850,530,4,3,2,2
Jakarta Selatan,20,229,314,3,2,1,1
Jakarta Selatan,20,400,440,4,4,2,2
Jakarta Selatan,20,603,264,4,4,4,2
Jakarta Selatan,20,246,581,4,4,2,2
Jakarta Selatan,20,322,860,6,6,8,2
Jakarta Selatan,20,1018,650,6,4,0,2
Jakarta Timur,20,1200,588,6,6,4,3
Jakarta Selatan,20,500,650,4,4,2,2
Jakarta Selatan,20,239,600,8,6,3,2
Jakarta Pusat,20,560,560,10,10,0,1.5
Jakarta Pusat,20,250,285,5,1,2,1
Jakarta Utara,20,300,450,1,1,0,1
Jakarta Selatan,20,264,438,0,0,0,1
Jakarta Selatan,20.28,700,1560,7,7,8,2
Jakarta Selatan,20.3,600,811,4,5,2,1
Jakarta Selatan,20.5,503,421,4,4,2,2
Jakarta Selatan,20.5,285,312,5,4,2,2
Jakarta Barat,21,400,700,3,3,2,1
Jakarta Barat,21,354,885,5,5,2,1
Jakarta Timur,21,1000,1230,5,5,3,2
Jakarta Utara,21,700,675,5,5,2,2
Jakarta Selatan,21,350,660,4,3,0,1
Jakarta Selatan,21,700,970,5,4,2,2
Jakarta Selatan,21,700,970,5,4,2,2
Jakarta Selatan,21,1074,1300,5,7,3,2
Jakarta Selatan,21,400,470,6,4,0,2
Jakarta Selatan,21,500,320,14,14,5,2
Jakarta Selatan,21,500,413,4,4,2,3
Jakarta Selatan,21,1000,786,6,7,4,2
Jakarta Selatan,21,550,380,4,3,0,2
Jakarta Selatan,21.3,409,520,5,3,2,2
Jakarta Utara,21.5,345,434,6,6,0,3
Jakarta Selatan,21.5,550,410,4,3,0,2
Jakarta Selatan,21.5,250,489,4,3,3,2
Jakarta Selatan,21.5,800,408,4,4,4,3
Jakarta Selatan,21.5,800,408,7,5,4,3
Jakarta Selatan,21.7,800,574,7,6,2,2
Jakarta Timur,22,700,1200,5,4,10,1
Jakarta Selatan,22,288,400,3,2,2,1
Jakarta Selatan,22,350,451,4,3,2,2
Jakarta Selatan,22,409,520,5,3,2,2
Jakarta Selatan,22,300,950,5,4,2,2
Jakarta Selatan,22,600,310,7,7,5,2
Jakarta Selatan,22,814,540,8,8,0,2
Jakarta Selatan,22,324,562,11,11,5,2
Jakarta Selatan,22,800,408,4,5,4,3
Jakarta Selatan,22,359,408,4,4,4,3
Jakarta Utara,22.5,600,546,4,4,1,2
Jakarta Selatan,22.5,324,562,11,11,5,1
Jakarta Selatan,22.5,550,513,5,4,2,2
Jakarta Utara,22.9,1000,300,3,4,1,4
Jakarta Utara,22.9,1000,300,3,4,1,4
Jakarta Utara,22.9,1000,300,3,4,1,4
Jakarta Barat,23,700,240,5,5,2,4
Jakarta Selatan,23,500,370,6,4,2,1
Jakarta Selatan,23,550,410,4,4,2,2
Jakarta Selatan,23,600,475,4,3,3,2
Jakarta Selatan,23,500,1029,5,4,3,2
Jakarta Selatan,23,900,500,4,4,14,4
Jakarta Selatan,23,900,500,4,5,4,4
Jakarta Selatan,23,300,809,3,3,0,2
Jakarta Utara,23,544,665,7,4,2,2
Jakarta Selatan,23,450,700,4,3,2,1
Jakarta Selatan,23,500,400,0,0,0,1
Jakarta Utara,23.5,850,455,4,4,4,3
Jakarta Utara,23.5,1000,425,5,5,4,3
Jakarta Utara,23.5,721,450,6,6,0,2
Jakarta Utara,23.5,1000,600,6,9,2,2
Jakarta Utara,23.9,1000,300,3,4,1,3
Jakarta Utara,24,1000,555,4,5,4,2
Jakarta Utara,24,1500,689,9,8,4,3
Jakarta Selatan,24,1000,1220,6,4,2,2
Jakarta Timur,24,700,1500,7,6,2,4.5
Jakarta Selatan,24,401,964,6,5,3,2
Jakarta Selatan,24,557,882,10,10,0,2
Jakarta Selatan,24,500,630,4,5,2,1
Jakarta Selatan,24.3,300,1215,5,3,2,1
Jakarta Selatan,24.9,585,1332,5,5,4,2
Jakarta Timur,25,641,1952,5,5,0,1
Jakarta Utara,25,400,420,4,5,1,3
Jakarta Utara,25,1300,318,9,14,4,5
Jakarta Utara,25,1300,318,9,14,0,5
Jakarta Selatan,25,350,422,4,5,2,1
Jakarta Selatan,25,650,489,4,4,0,1
Jakarta Selatan,25,640,489,7,6,0,1
Jakarta Selatan,25,370,300,3,3,1,2
Jakarta Selatan,25,600,714,4,4,3,2
Jakarta Selatan,25,700,457,4,3,3,2
Jakarta Selatan,25,480,530,5,4,4,2
Jakarta Selatan,25,350,422,5,4,1,2
Jakarta Selatan,25,500,742,5,5,2,2
Jakarta Selatan,25,372,412,5,3,2,2
Jakarta Selatan,25,700,466,5,4,1,2
Jakarta Selatan,25,500,1300,7,5,4,2
Jakarta Selatan,25,640,489,5,5,5,3
Jakarta Selatan,25,600,420,5,5,2,4
Jakarta Selatan,25,1000,932,10,9,10,4
Jakarta Selatan,25,500,1000,4,3,6,1
Jakarta Selatan,25,600,450,1,6,0,1
Jakarta Selatan,25,1000,932,10,9,0,1
Jakarta Pusat,25,1552,774,10,10,0,4
Jakarta Selatan,25,1000,1083,4,4,10,2
Jakarta Selatan,25,400,964,6,5,3,2
Jakarta Selatan,25,400,964,6,5,3,2
Jakarta Selatan,25,400,964,6,5,3,2
Jakarta Selatan,25,985,800,5,5,8,2
Jakarta Selatan,25,478,580,6,6,2,2
Jakarta Selatan,25,233,450,7,3,3,1
Jakarta Selatan,25,288,410,4,2,1,1
Jakarta Selatan,25,233,450,7,3,0,1
Jakarta Selatan,25,400,964,0,0,0,1
Jakarta Selatan,25,600,426,28,2,0,1
Jakarta Selatan,25.5,550,462,4,4,3,2
Jakarta Selatan,25.5,550,462,4,4,3,2
Jakarta Selatan,25.5,500,465,5,4,2,2
Jakarta Barat,26,600,752,4,4,4,2
Jakarta Barat,26,700,490,4,4,1,3
Jakarta Utara,26,475,807,4,4,8,2
Jakarta Selatan,26,700,912,5,5,2,2
Jakarta Selatan,26,500,1000,10,6,6,2
Jakarta Selatan,26,500,1335,3,3,4,1
Jakarta Selatan,26,1000,1083,6,5,0,2
Jakarta Selatan,26,1000,1083,6,5,10,1
Jakarta Utara,26.5,942,314,8,8,1,3
Jakarta Selatan,26.5,500,589,4,4,2,2
Jakarta Selatan,26.5,650,535,5,4,1,2
Jakarta Utara,26.8,656,1363,4,3,10,1
Jakarta Selatan,26.85,1000,1083,4,4,10,2
Jakarta Selatan,26.85,1000,1083,4,4,10,2
Jakarta Selatan,26.85,1000,1083,4,4,10,2
Jakarta Selatan,26.85,1000,1083,4,4,10,2
Jakarta Selatan,26.85,1000,1083,4,4,10,2
Jakarta Selatan,26.85,1000,1083,4,4,10,2
Jakarta Selatan,26.85,1000,1083,6,5,10,2
Jakarta Selatan,26.85,1000,1083,6,5,10,2
Jakarta Selatan,26.85,1000,1083,4,4,0,1
Jakarta Selatan,26.86,1000,1083,4,4,10,2
Jakarta Selatan,26.86,1000,1083,6,5,10,2
Jakarta Selatan,26.86,1000,1083,4,4,10,2
Jakarta Selatan,26.87,1000,1083,6,5,10,2
Jakarta Barat,27,1200,800,5,5,0,2
Jakarta Utara,27,1200,600,6,6,3,2
Jakarta Utara,27,837,1000,5,5,5,1
Jakarta Selatan,27,200,596,2,2,2,1
Jakarta Selatan,27,300,1200,3,3,2,2
Jakarta Selatan,27,474,693,5,4,1,2
Jakarta Selatan,27,600,900,4,5,9,3
Jakarta Utara,27,900,615,7,6,4,3
Jakarta Selatan,27,800,1910,5,4,2,2
Jakarta Selatan,27,946,1033,10,10,0,2
Jakarta Pusat,27,450,950,4,4,1,2
Jakarta Selatan,27.5,1148,973,4,4,4,2
Jakarta Selatan,27.5,424,308,5,6,2,3
Jakarta Utara,28,1000,662,1,2,0,2
Jakarta Utara,28,500,500,4,5,6,2
Jakarta Utara,28,800,520,4,3,2,2
Jakarta Utara,28,1600,800,8,8,6,4
Jakarta Selatan,28,800,1036,4,5,0,1
Jakarta Selatan,28,345,1398,6,2,0,1
Jakarta Selatan,28,468,631,4,4,0,2
Jakarta Selatan,28,390,337,4,4,2,2
Jakarta Selatan,28,400,426,4,3,2,2
Jakarta Selatan,28,510,515,5,6,2,2
Jakarta Selatan,28,510,515,5,6,2,2
Jakarta Selatan,28,800,1335,7,6,2,2
Jakarta Selatan,28,800,550,6,5,2,3
Jakarta Selatan,28,600,645,7,7,2,1
Jakarta Selatan,28,500,600,5,5,2,1
Jakarta Utara,28,979,504,5,7,0,2
Jakarta Pusat,28.5,550,265,7,4,0,3
Jakarta Selatan,28.5,640,490,5,5,5,2
Jakarta Barat,28.9,800,721,5,4,2,3
Jakarta Barat,28.9,800,721,5,4,2,3
Jakarta Barat,28.9,800,721,5,4,2,3
Jakarta Barat,28.9,800,721,5,4,2,3
Jakarta Selatan,28.9,445,756,4,4,2,1
Jakarta Utara,29,900,320,5,8,2,2
Jakarta Utara,29,1200,1046,6,4,2,2
Jakarta Utara,29,900,320,5,5,2,3
Jakarta Selatan,29,758,574,4,4,2,2
Jakarta Selatan,29,301,469,5,3,2,2
Jakarta Selatan,29,800,318,4,5,0,3
Jakarta Barat,29,1000,1010,10,10,0,3
Jakarta Selatan,29,490,640,5,5,5,2.5
Jakarta Selatan,29.42,1100,523,4,7,2,3
Jakarta Selatan,29.5,523,517,4,6,2,1
Jakarta Selatan,29.5,350,690,4,5,2,2
Jakarta Selatan,29.75,600,1000,6,3,2,2
Jakarta Selatan,29.75,600,1000,6,3,2,2
Jakarta Pusat,30,600,395,5,4,5,2
Jakarta Pusat,30,800,339,3,2,1,3
Jakarta Utara,30,700,504,4,4,4,2
Jakarta Selatan,30,500,1200,4,5,2,1
Jakarta Selatan,30,600,716,4,4,0,1
Jakarta Selatan,30,300,312,4,3,1,2
Jakarta Selatan,30,430,410,4,4,2,2
Jakarta Selatan,30,525,500,5,5,2,2
Jakarta Selatan,30,468,604,5,5,2,2
Jakarta Selatan,30,500,804,6,5,1,2
Jakarta Selatan,30,1200,550,8,8,2,4
Jakarta Selatan,30,1200,1428,8,11,8,1
Jakarta Selatan,30,500,600,5,5,2,1
Jakarta Selatan,30,500,600,5,5,2,1
Jakarta Selatan,30,500,600,5,5,0,1
Jakarta Selatan,30,500,600,5,5,1,1
Jakarta Selatan,30.5,500,1374,6,6,2,1
Jakarta Selatan,31,640,489,5,5,5,2
Jakarta Selatan,31,900,555,4,4,4,3
Jakarta Selatan,31,900,555,4,4,4,3
Jakarta Selatan,31,863,863,9,8,0,2
Jakarta Selatan,31.2,20,1200,1,1,0,1
Jakarta Pusat,32,300,807,5,3,0,1
Jakarta Selatan,32,1200,1075,5,5,0,2
Jakarta Selatan,32,456,422,5,4,4,3
Jakarta Selatan,32,1000,840,9,7,0,1
Jakarta Barat,32,600,870,10,10,0,4
Jakarta Selatan,32,1100,1415,6,10,2,2
Jakarta Selatan,32,250,531,0,0,0,1
Jakarta Utara,32.3,800,1174,5,5,4,2
Jakarta Selatan,32.5,1500,1031,6,6,2,2
Jakarta Selatan,32.5,840,633,7,6,6,3
Jakarta Pusat,33,600,330,4,4,0,2
Jakarta Selatan,33,600,1050,5,3,3,1
Jakarta Selatan,33,600,910,4,4,3,2
Jakarta Selatan,33,950,1300,6,4,2,2
Jakarta Selatan,33,825,768,6,5,2,2
Jakarta Selatan,33,760,517,6,6,12,2
Jakarta Selatan,33,760,518,6,6,8,3
Jakarta Selatan,33,760,517,6,7,12,1
Jakarta Selatan,33,1250,1390,6,7,4,2
Jakarta Selatan,33,1250,550,10,10,0,2
Jakarta Selatan,33,537,983,4,5,3,1
Jakarta Barat,33,457,1003,0,0,0,1
Jakarta Selatan,34,600,820,5,5,0,1
Jakarta Utara,34.9,1400,585,5,5,2,2
Jakarta Selatan,34.9,700,1600,5,3,10,1
Jakarta Selatan,34.9,700,1600,5,3,10,1
Jakarta Pusat,35,500,981,5,5,2,1
Jakarta Pusat,35,800,378,10,7,0,3
Jakarta Utara,35,3848,1440,148,148,12,4
Jakarta Selatan,35,650,1230,5,5,2,1
Jakarta Selatan,35,464,656,7,7,0,1
Jakarta Selatan,35,796,864,4,4,2,2
Jakarta Selatan,35,345,630,4,4,4,2
Jakarta Selatan,35,400,600,4,3,3,2
Jakarta Selatan,35,650,509,6,5,2,2
Jakarta Selatan,35,1200,996,7,8,6,2
Jakarta Selatan,35,600,448,5,5,1,3
Jakarta Selatan,35,350,600,4,4,0,1
Jakarta Selatan,35,650,509,5,4,4,1
Jakarta Selatan,35,546,542,5,4,2,2
Jakarta Selatan,35,1508,500,4,6,0,2
Jakarta Pusat,35,450,285,4,3,0,2
Jakarta Selatan,35,464,656,6,3,0,1.5
Jakarta Selatan,35,464,656,6,3,0,1.5
Jakarta Selatan,35.5,500,1420,4,4,2,2
Jakarta Selatan,35.5,400,350,7,7,0,2
Jakarta Utara,36,1120,640,5,4,0,2
Jakarta Pusat,36,550,725,7,6,4,2
Jakarta Selatan,36,525,500,4,4,2,2
Jakarta Selatan,36,525,500,4,4,4,2
Jakarta Selatan,36,525,500,4,4,1,2
Jakarta Selatan,37,340,423,5,4,0,3
Jakarta Pusat,37.5,500,760,4,4,0,1
Jakarta Selatan,37.5,1251,1251,1,1,10,1
Jakarta Selatan,37.5,400,558,3,2,3,1
Jakarta Barat,38,1000,745,5,6,4,3
Jakarta Utara,38,800,500,5,6,2,3
Jakarta Selatan,38,900,1025,5,4,2,2
Jakarta Selatan,38,780,932,5,4,4,2
Jakarta Selatan,38,695,932,4,4,6,1
Jakarta Selatan,38.5,640,940,5,5,2,2
Jakarta Selatan,38.9,800,1084,5,4,10,2
Jakarta Selatan,39,555,1214,7,10,3,2
Jakarta Selatan,39,1050,627,7,8,5,2
Jakarta Selatan,39,2000,1200,60,60,20,2
Jakarta Selatan,39,900,555,4,4,4,2
Jakarta Selatan,39.8,400,1084,4,5,2,2
Jakarta Selatan,40,360,599,3,2,2,1
Jakarta Selatan,40,360,599,3,2,2,1
Jakarta Selatan,40,555,1244,7,6,3,2
Jakarta Selatan,40,800,1040,7,5,2,2
Jakarta Timur,40,3500,825,7,7,6,3
Jakarta Selatan,40,555,1590,7,6,2,2
Jakarta Selatan,40,400,427,3,3,0,2
Jakarta Pusat,40.2,363,537,5,3,2,2
Jakarta Selatan,40.9,432,927,0,0,0,1
Jakarta Selatan,41,600,540,5,4,2,2
Jakarta Pusat,42,400,492,7,4,0,2
Jakarta Utara,42,3250,1419,40,40,8,3
Jakarta Selatan,42,2500,700,10,10,0,3
Jakarta Selatan,42,400,427,3,3,0,2
Jakarta Selatan,42.5,390,517,4,3,1,2
Jakarta Pusat,43,520,753,3,3,4,1
Jakarta Selatan,43,900,589,5,4,0,1
Jakarta Selatan,43,1050,627,5,8,2,2
Jakarta Pusat,45,548,733,8,7,1,2
Jakarta Pusat,45,548,733,10,9,0,2
Jakarta Utara,45,554,804,5,5,2,2
Jakarta Utara,45,750,988,7,5,4,2
Jakarta Utara,45,1370,522,4,6,1,4
Jakarta Utara,45,1400,540,6,6,0,4
Jakarta Selatan,45,500,651,3,3,4,1
Jakarta Selatan,45,620,560,4,4,0,1
Jakarta Selatan,45,300,857,4,5,0,1
Jakarta Selatan,45,940,1000,4,4,3,2
Jakarta Selatan,45,1200,727,4,6,5,2
Jakarta Selatan,45,1000,620,5,5,2,2
Jakarta Selatan,45,700,555,5,5,2,2
Jakarta Selatan,45,405,705,9,7,5,2
Jakarta Selatan,45,1000,600,5,5,0,2
Jakarta Selatan,45,3000,4800,8,7,6,3
Jakarta Selatan,45,938,2156,12,20,4,2
Jakarta Selatan,45,900,1200,10,6,2,2
Jakarta Pusat,46.5,520,753,5,4,4,2
Jakarta Selatan,46.5,876,675,7,9,4,2
Jakarta Pusat,47,290,429,4,3,0,2
Jakarta Pusat,47,490,429,4,3,5,2
Jakarta Pusat,47,548,733,7,8,4,2
Jakarta Utara,47,1000,640,3,4,6,3
Jakarta Utara,47,900,640,4,4,12,3
Jakarta Selatan,48,800,1229,6,6,0,2
Jakarta Selatan,48,400,1204,6,6,2,2
Jakarta Selatan,49,708,1102,5,5,2,2
Jakarta Selatan,49,1100,730,6,6,10,2
Jakarta Selatan,49,400,3219,5,3,0,1
Jakarta Pusat,49,500,640,13,6,4,1
Jakarta Selatan,49.9,1050,627,5,5,2,2.5
Jakarta Utara,50,1552,2000,5,7,8,3
Jakarta Utara,50,850,250,10,7,2,3
Jakarta Selatan,50,650,1114,3,5,5,1
Jakarta Selatan,50,450,865,4,4,2,1
Jakarta Selatan,50,1000,1025,6,7,2,1
Jakarta Selatan,50,1113,1091,5,5,0,2
Jakarta Selatan,50,1050,627,5,5,2,2
Jakarta Selatan,50,980,1102,8,8,2,2
Jakarta Selatan,50,1045,3905,10,10,0,2
Jakarta Selatan,50,1781,963,5,6,8,3
Jakarta Selatan,50,1000,3219,6,5,30,1
Jakarta Selatan,50,1250,1025,5,5,0,3
Jakarta Selatan,50,1000,1606,5,4,4,2
Jakarta Selatan,50,820,2145,1,1,0,1
Jakarta Selatan,51,1100,540,4,4,3,3
Jakarta Pusat,52,400,738,7,3,0,1
Jakarta Selatan,52,920,790,5,5,2,2
Jakarta Selatan,52,564,726,6,3,2,3
Jakarta Selatan,52,365,865,6,4,6,1
Jakarta Selatan,53,600,650,5,7,2,2
Jakarta Selatan,53,600,650,5,7,2,2
Jakarta Selatan,53,693,1069,9,4,0,2
Jakarta Selatan,53,693,1069,9,4,0,2
Jakarta Selatan,53.5,1050,1200,6,8,5,2
Jakarta Selatan,54,1050,627,5,5,5,2
Jakarta Pusat,55,650,492,4,4,8,2
Jakarta Pusat,55,650,1195,5,4,4,2
Jakarta Pusat,55,750,611,8,2,7,2
Jakarta Utara,55,1300,600,4,4,2,3
Jakarta Utara,55,1500,600,4,4,3,3
Jakarta Utara,55,1300,600,6,6,2,4
Jakarta Selatan,55,350,647,4,2,3,1
Jakarta Selatan,55,1200,1075,4,4,4,2
Jakarta Selatan,55,2893,1045,10,10,8,3
Jakarta Selatan,55,1000,700,7,7,3,3
Jakarta Selatan,55,1500,1039,7,7,0,2
Jakarta Selatan,56,1050,627,3,2,0,1.5
Jakarta Selatan,57,1300,800,5,5,0,3
Jakarta Pusat,58,690,690,2,2,0,1
Jakarta Pusat,58,500,735,5,3,2,1
Jakarta Utara,58,1500,780,5,5,2,3
Jakarta Selatan,59,600,865,6,5,3,1
Jakarta Selatan,59,1050,627,7,8,0,2
Jakarta Selatan,59,1050,627,5,5,2,2.5
Jakarta Selatan,59,1050,627,5,5,2,2.5
Jakarta Selatan,59,1050,622,5,5,0,2.5
Jakarta Selatan,59,1050,622,5,5,2,2
Jakarta Selatan,59,1000,620,6,6,2,2
Jakarta Pusat,60,800,650,6,5,0,2
Jakarta Pusat,60,800,650,6,5,2,2
Jakarta Selatan,60,1400,866,5,5,10,2
Jakarta Selatan,60,1200,2600,4,4,0,1
Jakarta Selatan,60,400,820,4,4,0,1
Jakarta Selatan,63.5,500,5297,4,4,4,2
Jakarta Pusat,64,450,805,5,2,0,1
Jakarta Selatan,64,650,800,5,3,2,2
Jakarta Selatan,65,1200,1027,5,5,4,2
Jakarta Selatan,65,777,1382,9,7,0,1
Jakarta Selatan,65,690,1230,0,0,0,1
Jakarta Pusat,66,500,742,5,5,7,1
Jakarta Pusat,67,1388,474,5,6,0,3
Jakarta Pusat,68,700,931,5,5,5,2
Jakarta Selatan,68,1400,808,7,7,8,2
Jakarta Selatan,70,500,910,4,3,2,1
Jakarta Selatan,70,452,1017,6,5,5,2
Jakarta Pusat,70,800,763,6,4,0,2
Jakarta Selatan,70,2600,4600,0,0,0,1
Jakarta Pusat,75,318,575,3,2,1,1
Jakarta Pusat,76.4,500,805,7,3,0,1
Jakarta Selatan,76.5,830,962,5,3,2,2
Jakarta Pusat,78,550,970,5,3,2,2
Jakarta Selatan,78,540,962,5,5,1,2
Jakarta Selatan,78,2200,4500,11,12,4,2
Jakarta Selatan,78,540,962,5,5,2,1
Jakarta Pusat,80,600,800,6,6,2,2
Jakarta Utara,80,2500,1100,5,5,0,4
Jakarta Selatan,80,1000,1426,4,6,1,2
Jakarta Selatan,80.5,850,1305,6,6,2,2
Jakarta Selatan,83,1080,2057,6,3,4,1
Jakarta Pusat,85,700,800,8,7,0,2
Jakarta Selatan,85,1200,816,4,4,2,2
Jakarta Selatan,85,1800,1200,10,6,0,2
Jakarta Selatan,85,1800,1200,10,6,2,2
Jakarta Selatan,85,1700,1150,5,6,10,2
Jakarta Selatan,86,700,709,6,9,4,2
Jakarta Selatan,89,1100,900,5,5,6,2
Jakarta Pusat,90,336,1110,3,2,0,1
