URL,Lokasi,Harga,Luas Bangunan,Luas Tanah,Kamar Tidur,Kamar Mandi,Garasi,Jumlah Lantai
https://www.rumah123.com/properti/jakarta-barat/hos19259088/,"Sunrise Garden, Jakarta Barat","Rp 3,9 Miliar",190 m²,105 m²,4,3,2,2
https://www.rumah123.com/properti/jakarta-timur/hos39126639/,"Cakung, Jakarta Timur","Rp 1,9 Miliar",62 m²,96 m²,2,2,-,-
https://www.rumah123.com/properti/jakarta-timur/hos39123739/,"Raffles Hills, Jakarta Timur","Rp 4,6 Miliar",292 m²,257 m²,4,3,1,2
https://www.rumah123.com/properti/jakarta-barat/hos39016803/,"Permata Buana, Jakarta Barat","Rp 8,8 Miliar",400 m²,275 m²,5,4,2,2
https://www.rumah123.com/properti/jakarta-pusat/hos19456623/,"Kemayoran, Jakarta Pusat","Rp 2,7 Miliar",81 m²,154 m²,3,1,-,-
https://www.rumah123.com/properti/jakarta-timur/hos9386000/,"Cakung, Jakarta Timur","Rp 1,2 Miliar",65 m²,73 m²,3,2,1,2
https://www.rumah123.com/properti/jakarta-utara/hos18838984/,"Sunter, Jakarta Utara","Rp 8,5 Miliar",500 m²,198 m²,6,4,2,3
https://www.rumah123.com/properti/jakarta-barat/hos19255353/,"Slipi, Jakarta Barat",Rp 6 Miliar,344 m²,172 m²,8,8,2,3
https://www.rumah123.com/properti/jakarta-barat/hos39002652/,"Palmerah, Jakarta Barat","Rp 7,5 Miliar",670 m²,206 m²,7,6,4,4
https://www.rumah123.com/properti/jakarta-pusat/hos39126628/,"Batutulis, Jakarta Pusat","Rp 1,65 Miliar",92 m²,46 m²,4,2,2,2
https://www.rumah123.com/properti/jakarta-barat/hos39126031/,"Kalideres, Jakarta Barat","Rp 3,1 Miliar",180 m²,161 m²,5,4,2,2
https://www.rumah123.com/properti/jakarta-barat/hos38857686/,"Citra Garden, Jakarta Barat",Rp 4 Miliar,300 m²,190 m²,5,3,-,2
https://www.rumah123.com/properti/jakarta-selatan/hos15878861/,"Pondok Indah, Jakarta Selatan","Rp 8,7 Miliar",254 m²,188 m²,3,2,3,3
https://www.rumah123.com/properti/jakarta-barat/hos38974401/,"Green Lake City, Jakarta Barat","Rp 2,5 Miliar",120 m²,90 m²,4,3,1,2
https://www.rumah123.com/properti/jakarta-barat/hos39065959/,"Cengkareng, Jakarta Barat","Rp 3,5 Miliar",221 m²,133 m²,8,6,1,3
https://www.rumah123.com/properti/jakarta-timur/hos38942633/,"Kota Wisata, Jakarta Timur","Rp 1,9 Miliar",180 m²,136 m²,3,3,2,2
https://www.rumah123.com/properti/jakarta-barat/hos16625231/,"Cengkareng, Jakarta Barat","Rp 2,65 Miliar",220 m²,126 m²,3,3,2,2
https://www.rumah123.com/properti/jakarta-pusat/hos16609632/,"Percetakan Negara, Jakarta Pusat","Rp 1,1 Miliar",56 m²,45 m²,3,3,1,2
https://www.rumah123.com/properti/jakarta-barat/hos18586280/,"Kembangan Selatan, Jakarta Barat","Rp 5,7 Miliar",220 m²,63 m²,-,4,-,4
https://www.rumah123.com/properti/jakarta-timur/hos12743890/,"Cawang, Jakarta Timur","Rp 2,15 Miliar",110 m²,105 m²,3,2,1,2
https://www.rumah123.com/properti/jakarta-timur/hos19432721/,"Cipinang, Jakarta Timur","Rp 3,46 Miliar",120 m²,132 m²,3,3,2,2
https://www.rumah123.com/properti/jakarta-timur/hos18130837/,"Ciracas, Jakarta Timur","Rp 1,11 Miliar",80 m²,62 m²,3,2,1,2
https://www.rumah123.com/properti/jakarta-timur/hos38966318/,"Jatinegara, Jakarta Timur","Rp 2,5 Miliar",186 m²,178 m²,3,2,1,2
https://www.rumah123.com/properti/jakarta-selatan/hos17551904/,"Tanjung Barat, Jakarta Selatan","Rp 1,5 Miliar",70 m²,132 m²,3,2,1,1
https://www.rumah123.com/properti/jakarta-barat/hos19456626/,"Kembangan, Jakarta Barat","Rp 5,6 Miliar",360 m²,255 m²,18,10,-,-
https://www.rumah123.com/properti/jakarta-selatan/hos38948303/,"Cipete, Jakarta Selatan","Rp 6,5 Miliar",300 m²,195 m²,4,3,2,2
https://www.rumah123.com/properti/jakarta-utara/hos38945190/,"Sunter, Jakarta Utara","Rp 3,95 Miliar",120 m²,96 m²,3,3,-,3
https://www.rumah123.com/properti/jakarta-utara/hos38843916/,"Pluit, Jakarta Utara","Rp 3,5 Miliar",120 m²,90 m²,3,3,-,2
https://www.rumah123.com/properti/jakarta-barat/hos18400797/,"Duri Kepa, Jakarta Barat","Rp 1,8 Miliar",105 m²,62 m²,3,2,1,2
https://www.rumah123.com/properti/jakarta-barat/hos18388008/,"Duri Kepa, Jakarta Barat","Rp 5,5 Miliar",200 m²,365 m²,4,5,1,1
https://www.rumah123.com/properti/jakarta-barat/hos39095418/,"Citra Garden, Jakarta Barat","Rp 1,8 Miliar",100 m²,84 m²,2,2,2,2
https://www.rumah123.com/properti/jakarta-selatan/hos39126603/,"Duren Tiga, Jakarta Selatan","Rp 1,6 Miliar",112 m²,65 m²,4,4,-,2
https://www.rumah123.com/properti/jakarta-utara/hos18086916/,"Pantai Indah Kapuk 2, Jakarta Utara","Rp 2,9 Miliar",107 m²,75 m²,3,2,-,2
https://www.rumah123.com/properti/jakarta-barat/hos38898337/,"Duri Kepa, Jakarta Barat","Rp 2,85 Miliar",148 m²,117 m²,3,2,1,2
https://www.rumah123.com/properti/jakarta-selatan/hos39126596/,"Bangka, Jakarta Selatan",Rp 9 Miliar,320 m²,489 m²,3,3,1,1
https://www.rumah123.com/properti/jakarta-selatan/hos39126594/,"Kalibata, Jakarta Selatan","Rp 1,6 Miliar",112 m²,65 m²,4,4,-,2
https://www.rumah123.com/properti/jakarta-timur/hos18066800/,"Pondok Kelapa, Jakarta Timur","Rp 2,7 Miliar",200 m²,172 m²,5,3,2,2
https://www.rumah123.com/properti/jakarta-timur/hos39064785/,"Pondok Kelapa, Jakarta Timur",Rp 4 Miliar,350 m²,300 m²,5,3,1,2
