URL,Lokasi,Harga,Luas Bangunan,Luas Tanah,Kamar Tidur,Kamar Mandi,Garasi,Jumlah Lantai
https://www.properti123.com/properti-jual/41840-dijual-siap-huni-terawat-lokasi-strategis-jl-damarsari-pejaten-pasar-minggu-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 7 Milliar,300m2,278m2,3,3,1,2.00
https://www.properti123.com/properti-jual/41814-rumah-kebayoran-baru-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 1.1 Milliar,60m2,60m2,3,2,1,2.50
https://www.properti123.com/properti-jual/41803-rumah-bagus-nyaman-siap-huni-di-rawamangun-jakarta-timur,"Kota Jakarta Timur, Dki Jakarta",Rp 6.3 Milliar,320m2,260m2,4,4,1,2.00
https://www.properti123.com/properti-sewa/41713-rumah-kontrakan-2-lantai-bebas-banjir-wilayah-pisangan-baru-matraman-jakarta-timur,"Kota Jakarta Timur, Dki Jakarta",Rp 4.71 Juta,88m2,48m2,2,1,0,2.00
https://www.properti123.com/properti-jual/41704-rumah-1-lantai-perumahan-taman-modern-cakung-jakarta-timur,"Kota Jakarta Timur, Dki Jakarta",Rp 1.58 Milliar,135m2,180m2,3,1,0,1.00
https://www.properti123.com/properti-jual/41703-rumah-siap-huni-royal-residence-pulo-gebang-jakarta-timur,"Kota Jakarta Timur, Dki Jakarta",Rp 1.7 Milliar,180m2,90m2,4,2,0,2.50
https://www.properti123.com/properti-jual/41695-dijual-rumah-di-kawasan-yang-tenang-dan-berkembang-dengan-harga-yang-menarik-untuk-tanah-dan-bangunan-yang-luas-di-seputaran-kalibata,"Kota Jakarta Selatan, Dki Jakarta",Rp 7 Milliar,434m2,140m2,5,3,2,1.00
https://www.properti123.com/properti-jual/41683-dijual-rumah-cantik-siap-huni-citra-gran-cibubur-belakang-mall-ciputra,"Kota Jakarta Timur, Dki Jakarta",Rp 1.9 Milliar,112m2,121m2,4,3,1,2.00
https://www.properti123.com/properti-jual/41681-rumah-2-lantai-jalan-madrasah-duren-sawit-jakarta-timur,"Kota Jakarta Timur, Dki Jakarta",Rp 5.5 Milliar,198m2,395m2,5,3,1,2.00
https://www.properti123.com/properti-jual/41679-rumah-dijual-di-pondok-kelapa-dekat-pondok-kelapa-town-square-mall-cipinang-indah-rs-yadika-pondok-bambu-tol-becakayu-universitas-darma-persada,"Kota Jakarta Timur, Dki Jakarta",Rp 1.5 Milliar,230m2,116m2,6,3,0,2.00
https://www.properti123.com/properti-jual/41671-dijual-1-rumah-minimalis-modern-siap-huni-kapuk-cengkareng-hunian-strategis-bebas-banjir-akses-lokasi-strategis,"Kota Jakarta Barat, Dki Jakarta",Rp 850 Juta,72m2,36m2,3,2,1,2.00
https://www.properti123.com/properti-jual/41668-dijual-2-unit-rumah-1-rumah-minimalis-siap-huni-1-unit-rumah-toko-siap-huni-kapuk-cengkareng-bebas-banjir-akses-lokasi-strategis-depan-jalan-utama,"Kota Jakarta Barat, Dki Jakarta",Rp 1.69 Milliar,176m2,88m2,6,4,1,2.00
https://www.properti123.com/properti-jual/41650-rumah-siap-huni-nyaman-tenang-perumahan-legenda-wisata-cibubur,"Kota Jakarta Timur, Dki Jakarta",Rp 1.86 Milliar,150m2,162m2,3,3,0,2.00
https://www.properti123.com/properti-jual/41638-rumah-dijual-di-perumahan-elit-jatiwaringin-dekat-mall-cipinang-indah-stasiun-lrt-jatibening-rs-harum-sisma-medika-sman-81-jakarta-universitas-borobudur,"Kota Jakarta Timur, Dki Jakarta",Rp 9.3 Milliar,250m2,590m2,6,3,0,2.00
https://www.properti123.com/properti-jual/41633-rumah-dijual-di-perumahan-elit-jatiwaringin-dekat-mall-cipinang-indah-stasiun-lrt-jatibening-sman-81-jakarta-rs-harum-sisma-medika-universitas-borobudur,"Kota Jakarta Timur, Dki Jakarta",Rp 14 Milliar,350m2,746m2,4,4,0,2.00
https://www.properti123.com/properti-sewa/41614-disewakan-rumah-2-lantai-di-pusat-jakarta-senayan-bisa-untuk-kantor,"Kota Jakarta Selatan, Dki Jakarta",Rp 295 Juta,430m2,300m2,5,5,2,2.00
