URL,Lokasi,Harga,Luas Bangunan,Luas Tanah,Kamar Tidur,Kamar Mandi,Garasi,Jumlah Lantai
https://www.rumah123.com/properti/jakarta-utara/hos19579805/,"Pantai Indah Kapuk, Jakarta Utara","Rp 14,5 Miliar",600 m²,240 m²,4,4,2,3
https://www.rumah123.com/properti/jakarta-pusat/hos39115461/,"Menteng, Jakarta Pusat","Rp 76,4 Miliar",500 m²,805 m²,7,3,-,-
https://www.rumah123.com/properti/jakarta-selatan/hos18639834/,"Tebet, Jakarta Selatan","Rp 6,45 Miliar",197 m²,280 m²,3,4,1,2
https://www.rumah123.com/properti/jakarta-timur/hos19515554/,"Metland Menteng, Jakarta Timur",Rp 2 Miliar,100 m²,170 m²,3,2,1,1
https://www.rumah123.com/properti/jakarta-selatan/hos39115453/,"Lebak Bulus, Jakarta Selatan","Rp 9,6 Miliar",310 m²,440 m²,3,3,3,2
https://www.rumah123.com/properti/jakarta-selatan/hos18823971/,"Menteng Dalam, Jakarta Selatan",Rp 45 Miliar,405 m²,705 m²,9,7,5,2
https://www.rumah123.com/properti/jakarta-selatan/hos38988173/,"Pondok Indah, Jakarta Selatan","Rp 4,7 Miliar",160 m²,120 m²,4,4,1,2
https://www.rumah123.com/properti/jakarta-selatan/hos17337515/,"Kebayoran Baru, Jakarta Selatan","Rp 3,8 Miliar",180 m²,148 m²,3,2,2,2
https://www.rumah123.com/properti/jakarta-timur/hos17879219/,"Duren Sawit, Jakarta Timur","Rp 3,5 Miliar",210 m²,125 m²,4,4,2,2
https://www.rumah123.com/properti/jakarta-selatan/hos18034395/,"Pancoran, Jakarta Selatan","Rp 6,5 Miliar",109 m²,250 m²,2,2,2,1
https://www.rumah123.com/properti/jakarta-pusat/hos39115415/,"Cempaka Putih, Jakarta Pusat","Rp 6,75 Miliar",400 m²,305 m²,10,7,3,2
https://www.rumah123.com/properti/jakarta-barat/hos39011045/,"Intercon, Jakarta Barat","Rp 4,6 Miliar",300 m²,200 m²,4,3,1,2
https://www.rumah123.com/properti/jakarta-utara/hos17037427/,"Pantai Indah Kapuk, Jakarta Utara","Rp 8,5 Miliar",280 m²,232 m²,4,4,-,1
https://www.rumah123.com/properti/jakarta-selatan/hos39096248/,"Gandaria, Jakarta Selatan","Rp 1,7 Miliar",92 m²,72 m²,3,3,2,2
https://www.rumah123.com/properti/jakarta-barat/hos19008402/,"Intercon, Jakarta Barat",Rp 5 Miliar,200 m²,275 m²,3,2,1,1
https://www.rumah123.com/properti/jakarta-selatan/hos15419454/,"Cipete, Jakarta Selatan","Rp 11,5 Miliar",300 m²,470 m²,3,4,2,2
https://www.rumah123.com/properti/jakarta-selatan/hos15073526/,"Kalibata, Jakarta Selatan","Rp 7,9 Miliar",146 m²,327 m²,3,2,2,2
https://www.rumah123.com/properti/jakarta-selatan/hos39040997/,"Jagakarsa, Jakarta Selatan","Rp 2,1 Miliar",120 m²,92 m²,4,3,2,2
https://www.rumah123.com/properti/jakarta-selatan/hos19035860/,"Kemang, Jakarta Selatan",Rp 33 Miliar,600 m²,1050 m²,5,3,3,1
https://www.rumah123.com/properti/jakarta-utara/hos39115369/,"Pantai Indah Kapuk 2, Jakarta Utara","Rp 5,5 Miliar",120 m²,155 m²,3,3,-,3
https://www.rumah123.com/properti/jakarta-barat/hos12656237/,"Palmerah, Jakarta Barat","Rp 9,9 Miliar",250 m²,939 m²,5,1,-,1
https://www.rumah123.com/properti/jakarta-barat/hos18623597/,"Intercon, Jakarta Barat","Rp 6,25 Miliar",282 m²,300 m²,4,4,-,1
https://www.rumah123.com/properti/jakarta-pusat/hos39115399/,"Menteng, Jakarta Pusat",Rp 75 Miliar,318 m²,575 m²,3,2,1,1
https://www.rumah123.com/properti/jakarta-barat/hos39115351/,"Tambora, Jakarta Barat","Rp 1,7 Miliar",120 m²,120 m²,-,-,-,1
https://www.rumah123.com/properti/jakarta-pusat/hos39115392/,"Menteng, Jakarta Pusat",Rp 90 Miliar,336 m²,1110 m²,3,2,-,1
https://www.rumah123.com/properti/jakarta-barat/hos39115389/,"Metland Puri, Jakarta Barat","Rp 3,55 Miliar",225 m²,188 m²,3,2,1,1
https://www.rumah123.com/properti/jakarta-barat/hos16150440/,"Slipi, Jakarta Barat",Rp 21 Miliar,400 m²,700 m²,3,3,2,1
https://www.rumah123.com/properti/jakarta-timur/hos39114575/,"Rawamangun, Jakarta Timur","Rp 3,9 Miliar",180 m²,116 m²,5,4,2,2
https://www.rumah123.com/properti/jakarta-timur/hos39115101/,"Pondok Kelapa, Jakarta Timur","Rp 5,99 Miliar",554 m²,510 m²,5,4,2,2
https://www.rumah123.com/properti/jakarta-timur/hos19084875/,"Duren Sawit, Jakarta Timur","Rp 7,9 Miliar",400 m²,481 m²,6,3,2,2
https://www.rumah123.com/properti/jakarta-pusat/hos19579733/,"Kemayoran, Jakarta Pusat",Rp 10 Miliar,750 m²,260 m²,6,5,1,4
https://www.rumah123.com/properti/jakarta-barat/hos13898380/,"Green garden, Jakarta Barat","Rp 5,5 Miliar",400 m²,300 m²,4,4,1,2
https://www.rumah123.com/properti/jakarta-timur/hos39115388/,"Cakung, Jakarta Timur","Rp 1,2 Miliar",60 m²,90 m²,2,1,-,1
https://www.rumah123.com/properti/jakarta-selatan/hos15979536/,"Warung Buncit, Jakarta Selatan","Rp 5,25 Miliar",325 m²,230 m²,3,3,1,2
https://www.rumah123.com/properti/jakarta-barat/hos17821221/,"Duri Kepa, Jakarta Barat",Rp 3 Miliar,160 m²,119 m²,4,3,1,2
https://www.rumah123.com/properti/jakarta-timur/hos19036724/,"Cibubur, Jakarta Timur","Rp 1,9 Miliar",256 m²,150 m²,5,4,1,4
https://www.rumah123.com/properti/jakarta-barat/hos38936218/,"Green Lake City, Jakarta Barat","Rp 2,5 Miliar",98 m²,105 m²,3,3,1,1
https://www.rumah123.com/properti/jakarta-timur/hos38975640/,"Kota Wisata, Jakarta Timur","Rp 2,1 Miliar",88 m²,144 m²,3,2,1,2
https://www.rumah123.com/properti/jakarta-barat/hos19038700/,"Green Lake City, Jakarta Barat","Rp 2,75 Miliar",115 m²,96 m²,4,3,1,2
https://www.rumah123.com/properti/jakarta-selatan/hos14610093/,"Ragunan, Jakarta Selatan",Rp 10 Miliar,600 m²,471 m²,5,5,2,2
https://www.rumah123.com/properti/jakarta-timur/hos19406806/,"Condet, Jakarta Timur",Rp 349 Juta,26 m²,15 m²,2,1,1,2
https://www.rumah123.com/properti/jakarta-utara/hos39115371/,"Pantai Indah Kapuk 2, Jakarta Utara","Rp 1,3 Miliar",60 m²,45 m²,2,2,-,2
https://www.rumah123.com/properti/jakarta-utara/hos39115370/,"Pantai Indah Kapuk, Jakarta Utara","Rp 12,5 Miliar",380 m²,290 m²,4,5,-,1
https://www.rumah123.com/properti/jakarta-selatan/hos19427389/,"Kebayoran Baru, Jakarta Selatan",Rp 800 Juta,73 m²,73 m²,2,2,-,2
https://www.rumah123.com/properti/jakarta-pusat/hos15928593/,"Menteng, Jakarta Pusat",Rp 14 Miliar,336 m²,468 m²,5,5,-,2
https://www.rumah123.com/properti/jakarta-barat/hos19137379/,"Pesanggrahan, Jakarta Barat","Rp 3,5 Miliar",340 m²,179 m²,5,5,2,2
https://www.rumah123.com/properti/jakarta-barat/hos39115341/,"Tanjung Duren Utara, Jakarta Barat","Rp 1,9 Miliar",120 m²,77 m²,4,2,-,2
https://www.rumah123.com/properti/jakarta-barat/hos18967343/,"Green garden, Jakarta Barat",Rp 3 Miliar,200 m²,144 m²,3,3,1,2
https://www.rumah123.com/properti/jakarta-barat/hos16079893/,"Tomang, Jakarta Barat","Rp 3,75 Miliar",215 m²,126 m²,3,3,1,3
https://www.rumah123.com/properti/jakarta-timur/hos39115357/,"Cakung, Jakarta Timur","Rp 3,9 Miliar",250 m²,310 m²,6,4,-,-
https://www.rumah123.com/properti/jakarta-timur/hos38984811/,"Duren Sawit, Jakarta Timur","Rp 3,95 Miliar",350 m²,200 m²,6,6,1,2
https://www.rumah123.com/properti/jakarta-timur/hos19453288/,"Pondok Kelapa, Jakarta Timur","Rp 1,28 Miliar",80 m²,48 m²,3,3,1,2
https://www.rumah123.com/properti/jakarta-barat/hos19488985/,"Green garden, Jakarta Barat","Rp 7,8 Miliar",500 m²,445 m²,5,3,2,2
https://www.rumah123.com/properti/jakarta-barat/hos18538744/,"Green garden, Jakarta Barat","Rp 4,5 Miliar",250 m²,144 m²,4,4,2,2
https://www.rumah123.com/properti/jakarta-barat/hos39115349/,"Taman Kencana, Jakarta Barat","Rp 6,95 Miliar",500 m²,200 m²,5,4,1,3
https://www.rumah123.com/properti/jakarta-timur/hos19144730/,"Metland Menteng, Jakarta Timur","Rp 2,4 Miliar",250 m²,160 m²,3,3,2,2
https://www.rumah123.com/properti/jakarta-selatan/hos18016254/,"Kebayoran Baru, Jakarta Selatan","Rp 1,6 Miliar",121 m²,67 m²,3,2,-,2
https://www.rumah123.com/properti/jakarta-barat/hos2963494/,"Green garden, Jakarta Barat",Rp 9 Miliar,500 m²,450 m²,4,3,-,2
https://www.rumah123.com/properti/jakarta-timur/hos39115117/,"Cipinang, Jakarta Timur","Rp 1,3 Miliar",58 m²,57 m²,3,2,1,2
https://www.rumah123.com/properti/jakarta-selatan/hos19307119/,"Kebayoran Lama, Jakarta Selatan","Rp 3,5 Miliar",270 m²,343 m²,4,2,3,1
https://www.rumah123.com/properti/jakarta-selatan/hos19348399/,"Lebak Bulus, Jakarta Selatan","Rp 8,2 Miliar",316 m²,354 m²,6,4,2,2
https://www.rumah123.com/properti/jakarta-barat/hos18146358/,"Citra Garden, Jakarta Barat",Rp 3 Miliar,135 m²,128 m²,4,3,-,2
https://www.rumah123.com/properti/jakarta-barat/hos39115338/,"Kalideres, Jakarta Barat","Rp 2,2 Miliar",88 m²,60 m²,2,2,-,2
https://www.rumah123.com/properti/jakarta-barat/hos39115337/,"Jelambar, Jakarta Barat",Rp 2 Miliar,90 m²,90 m²,2,2,1,2
https://www.rumah123.com/properti/jakarta-selatan/hos18636711/,"Kebayoran Baru, Jakarta Selatan","Rp 4,3 Miliar",350 m²,180 m²,6,6,4,3
https://www.rumah123.com/properti/jakarta-selatan/hos39114305/,"Cipete, Jakarta Selatan","Rp 5,5 Miliar",150 m²,162 m²,4,2,1,2
https://www.rumah123.com/properti/jakarta-barat/hos19360125/,"Green Lake City, Jakarta Barat","Rp 1,6 Miliar",82 m²,60 m²,2,1,-,2
https://www.rumah123.com/properti/jakarta-pusat/hos39099210/,"Kebon Kacang, Jakarta Pusat",Rp 18 Miliar,288 m²,288 m²,5,2,1,1
https://www.rumah123.com/properti/jakarta-pusat/hos39004277/,"Cempaka Putih, Jakarta Pusat","Rp 6,5 Miliar",256 m²,169 m²,5,5,2,2
https://www.rumah123.com/properti/jakarta-selatan/hos39115303/,"Kebagusan, Jakarta Selatan","Rp 2,45 Miliar",180 m²,146 m²,2,2,-,2
https://www.rumah123.com/properti/jakarta-pusat/hos39115299/,"Menteng, Jakarta Pusat","Rp 14,7 Miliar",482 m²,294 m²,4,5,1,2
https://www.rumah123.com/properti/jakarta-utara/hos19486025/,"Sunter, Jakarta Utara","Rp 26,8 Miliar",656 m²,1363 m²,4,3,10,1
https://www.rumah123.com/properti/jakarta-selatan/hos19096664/,"Cilandak, Jakarta Selatan","Rp 15,5 Miliar",400 m²,673 m²,4,4,2,2
https://www.rumah123.com/properti/jakarta-timur/hos38852875/,"Rawamangun, Jakarta Timur","Rp 3,5 Miliar",400 m²,150 m²,3,5,4,3
https://www.rumah123.com/properti/jakarta-utara/hos19059897/,"Kelapa Gading, Jakarta Utara","Rp 2,9 Miliar",136 m²,136 m²,2,2,1,1
https://www.rumah123.com/properti/jakarta-barat/hos17512837/,"Joglo, Jakarta Barat","Rp 3,8 Miliar",132 m²,119 m²,3,-,2,2
https://www.rumah123.com/properti/jakarta-utara/hos39115173/,"Pantai Indah Kapuk, Jakarta Utara",Rp 6 Miliar,130 m²,130 m²,3,1,1,1
https://www.rumah123.com/properti/jakarta-pusat/hos16476474/,"Petojo, Jakarta Pusat","Rp 9,5 Miliar",276 m²,276 m²,-,-,-,1
https://www.rumah123.com/properti/jakarta-selatan/hos19218688/,"Sektor 3A-Bintaro, Jakarta Selatan","Rp 2,3 Miliar",255 m²,155 m²,3,2,1,2
https://www.rumah123.com/properti/jakarta-timur/hos19224949/,"Legenda Wisata, Jakarta Timur","Rp 1,1 Miliar",150 m²,119 m²,3,2,1,2
https://www.rumah123.com/properti/jakarta-selatan/hos39115233/,"Kebayoran Baru, Jakarta Selatan",Rp 20 Miliar,229 m²,314 m²,3,2,1,1
https://www.rumah123.com/properti/jakarta-barat/hos16025308/,"Green garden, Jakarta Barat","Rp 5,6 Miliar",240 m²,280 m²,4,3,-,2
https://www.rumah123.com/properti/jakarta-selatan/hos19204953/,"Pondok Labu, Jakarta Selatan",Rp 15 Miliar,350 m²,914 m²,6,3,3,2
https://www.rumah123.com/properti/jakarta-utara/hos19567524/,"Pluit, Jakarta Utara",Rp 28 Miliar,1000 m²,662 m²,1,2,-,2
https://www.rumah123.com/properti/jakarta-barat/hos19280295/,"Villa Meruya, Jakarta Barat",Rp 4 Miliar,240 m²,176 m²,4,3,1,2
https://www.rumah123.com/properti/jakarta-barat/hos17968399/,"Duri Kepa, Jakarta Barat","Rp 1,67 Miliar",100 m²,35 m²,3,3,-,3
https://www.rumah123.com/properti/jakarta-utara/hos39114960/,"Pantai Indah Kapuk, Jakarta Utara",Rp 17 Miliar,430 m²,536 m²,4,3,2,2
https://www.rumah123.com/properti/jakarta-selatan/hos18545976/,"Pondok Indah, Jakarta Selatan","Rp 28,5 Miliar",640 m²,490 m²,5,5,5,2
https://www.rumah123.com/properti/jakarta-barat/hos10818830/,"Green garden, Jakarta Barat","Rp 4,5 Miliar",300 m²,200 m²,4,3,1,2
https://www.rumah123.com/properti/jakarta-utara/hos19520657/,"Pantai Indah Kapuk, Jakarta Utara","Rp 8,8 Miliar",400 m²,200 m²,4,4,1,2
https://www.rumah123.com/properti/jakarta-barat/hos39115112/,"Taman Meruya, Jakarta Barat","Rp 2,7 Miliar",100 m²,185 m²,3,2,1,1
https://www.rumah123.com/properti/jakarta-barat/hos18506833/,"Green garden, Jakarta Barat","Rp 10,2 Miliar",600 m²,300 m²,3,4,2,2
https://www.rumah123.com/properti/jakarta-timur/hos39115164/,"Kota Wisata, Jakarta Timur","Rp 2,2 Miliar",170 m²,162 m²,4,4,1,2
https://www.rumah123.com/properti/jakarta-timur/hos39115158/,"Kota Wisata, Jakarta Timur","Rp 2,15 Miliar",180 m²,144 m²,4,3,2,2
https://www.rumah123.com/properti/jakarta-timur/hos39115156/,"Kota Wisata, Jakarta Timur","Rp 1,65 Miliar",180 m²,144 m²,4,3,2,2
https://www.rumah123.com/properti/jakarta-barat/hos18916124/,"Green garden, Jakarta Barat","Rp 2,9 Miliar",200 m²,144 m²,3,3,1,2
https://www.rumah123.com/properti/jakarta-selatan/hos18121650/,"Kebayoran Lama, Jakarta Selatan","Rp 4,5 Miliar",270 m²,270 m²,3,2,1,1
https://www.rumah123.com/properti/jakarta-barat/hos39115135/,"Cengkareng, Jakarta Barat","Rp 3,3 Miliar",250 m²,160 m²,4,3,-,3
https://www.rumah123.com/properti/jakarta-utara/hos19521761/,"Pantai Indah Kapuk 2, Jakarta Utara","Rp 5,9 Miliar",300 m²,150 m²,4,4,1,2
https://www.rumah123.com/properti/jakarta-timur/hos18324615/,"Pulomas, Jakarta Timur","Rp 3,45 Miliar",210 m²,105 m²,4,5,2,3
https://www.rumah123.com/properti/jakarta-utara/hos19571160/,"Golf Island, Jakarta Utara","Rp 7,8 Miliar",220 m²,200 m²,3,3,-,2
https://www.rumah123.com/properti/jakarta-barat/hos13523087/,"Daan Mogot, Jakarta Barat","Rp 2,9 Miliar",120 m²,105 m²,3,3,-,2
https://www.rumah123.com/properti/jakarta-utara/hos38820165/,"Golf Island, Jakarta Utara","Rp 7,8 Miliar",400 m²,200 m²,3,3,-,2
https://www.rumah123.com/properti/jakarta-utara/hos18158962/,"Pluit, Jakarta Utara","Rp 4,2 Miliar",200 m²,200 m²,3,2,-,2
https://www.rumah123.com/properti/jakarta-barat/hos39011769/,"Citra Garden, Jakarta Barat","Rp 4,75 Miliar",400 m²,213 m²,6,4,-,3
https://www.rumah123.com/properti/jakarta-barat/hos18221921/,"Citra Garden, Jakarta Barat","Rp 9,97 Miliar",560 m²,288 m²,5,5,-,3
https://www.rumah123.com/properti/jakarta-selatan/hos39095888/,"Pondok Pinang, Jakarta Selatan",Rp 14 Miliar,435 m²,252 m²,4,4,4,3
https://www.rumah123.com/properti/jakarta-utara/hos19404380/,"Kelapa Gading, Jakarta Utara",Rp 8 Miliar,360 m²,160 m²,5,4,1,3
https://www.rumah123.com/properti/jakarta-utara/hos38853439/,"Pantai Indah Kapuk 2, Jakarta Utara","Rp 13,5 Miliar",300 m²,300 m²,4,4,-,2
https://www.rumah123.com/properti/jakarta-selatan/hos17539253/,"Pancoran, Jakarta Selatan",Rp 39 Miliar,555 m²,1214 m²,7,10,3,2
https://www.rumah123.com/properti/jakarta-barat/hos19098473/,"Duri Kepa, Jakarta Barat","Rp 2,39 Miliar",160 m²,58 m²,3,3,1,3
https://www.rumah123.com/properti/jakarta-barat/hos15443677/,"Green garden, Jakarta Barat","Rp 5,5 Miliar",315 m²,144 m²,3,4,1,3
https://www.rumah123.com/properti/jakarta-timur/hos39115115/,"Duren Sawit, Jakarta Timur","Rp 3,5 Miliar",250 m²,126 m²,4,4,2,2
https://www.rumah123.com/properti/jakarta-selatan/hos39115113/,"Cilandak, Jakarta Selatan",Rp 25 Miliar,600 m²,450 m²,1,6,-,-
https://www.rumah123.com/properti/jakarta-selatan/hos17823120/,"Lebak Bulus, Jakarta Selatan","Rp 3,6 Miliar",100 m²,150 m²,4,2,1,-
https://www.rumah123.com/properti/jakarta-utara/hos38898027/,"Pantai Indah Kapuk, Jakarta Utara","Rp 13,5 Miliar",315 m²,375 m²,3,3,3,2
https://www.rumah123.com/properti/jakarta-selatan/hos16492774/,"Pondok Indah, Jakarta Selatan",Rp 180 Miliar,1450 m²,2835 m²,5,5,-,1
https://www.rumah123.com/properti/jakarta-timur/hos18088774/,"Pulomas, Jakarta Timur","Rp 3,5 Miliar",280 m²,96 m²,4,4,2,3
https://www.rumah123.com/properti/jakarta-selatan/hos39115103/,"Sektor 2 - Bintaro, Jakarta Selatan","Rp 1,85 Miliar",104 m²,135 m²,3,3,1,2
https://www.rumah123.com/properti/jakarta-timur/hos38974622/,"Pulomas, Jakarta Timur","Rp 3,45 Miliar",200 m²,132 m²,3,3,1,2
https://www.rumah123.com/properti/jakarta-barat/hos39114989/,"Srengseng, Jakarta Barat",Rp 4 Miliar,300 m²,219 m²,4,2,-,2
https://www.rumah123.com/properti/jakarta-timur/hos38982596/,"Pondok Kelapa, Jakarta Timur","Rp 4,9 Miliar",311 m²,612 m²,4,2,2,1
https://www.rumah123.com/properti/jakarta-timur/hos18886159/,"Pulogebang, Jakarta Timur","Rp 3,5 Miliar",168 m²,303 m²,4,3,2,2
https://www.rumah123.com/properti/jakarta-utara/hos38971032/,"Pantai Indah Kapuk 2, Jakarta Utara","Rp 2,8 Miliar",79 m²,60 m²,2,2,2,2
https://www.rumah123.com/properti/jakarta-selatan/hos19540863/,"Kebayoran Lama, Jakarta Selatan","Rp 10,5 Miliar",253 m²,280 m²,3,3,1,2
https://www.rumah123.com/properti/jakarta-selatan/hos18693774/,"Cilandak, Jakarta Selatan","Rp 12,3 Miliar",465 m²,245 m²,5,4,2,3
https://www.rumah123.com/properti/jakarta-barat/hos39115051/,"Cengkareng, Jakarta Barat",Rp 6 Miliar,160 m²,160 m²,5,3,2,2
https://www.rumah123.com/properti/jakarta-selatan/hos38837141/,"Jati Padang, Jakarta Selatan","Rp 3,9 Miliar",122 m²,185 m²,5,4,1,2
https://www.rumah123.com/properti/jakarta-timur/hos19292377/,"Legenda Wisata, Jakarta Timur","Rp 1,69 Miliar",100 m²,160 m²,4,3,2,2
https://www.rumah123.com/properti/jakarta-barat/hos38868759/,"Citra Garden, Jakarta Barat","Rp 3,4 Miliar",254 m²,161 m²,4,3,1,3
https://www.rumah123.com/properti/jakarta-barat/hos39115042/,"Cengkareng, Jakarta Barat",Rp 6 Miliar,160 m²,160 m²,5,3,2,2
https://www.rumah123.com/properti/jakarta-barat/hos39115029/,"Cengkareng, Jakarta Barat",Rp 6 Miliar,160 m²,160 m²,5,3,2,2
https://www.rumah123.com/properti/jakarta-barat/hos39115030/,"Metland Puri, Jakarta Barat","Rp 2,79 Miliar",160 m²,100 m²,4,3,-,2
https://www.rumah123.com/properti/jakarta-timur/hos39115027/,"Jakarta Garden City, Jakarta Timur","Rp 5,7 Miliar",252 m²,294 m²,4,3,2,2
https://www.rumah123.com/properti/jakarta-selatan/hos18351812/,"Pejaten, Jakarta Selatan","Rp 1,4 Miliar",85 m²,95 m²,2,2,2,1
https://www.rumah123.com/properti/jakarta-pusat/hos17767406/,"Menteng, Jakarta Pusat",Rp 290 Miliar,200 m²,2975 m²,2,2,1,1
https://www.rumah123.com/properti/jakarta-barat/hos39115016/,"Cengkareng, Jakarta Barat",Rp 6 Miliar,160 m²,160 m²,5,3,2,2
https://www.rumah123.com/properti/jakarta-selatan/hos39006875/,"Kebayoran Lama, Jakarta Selatan",Rp 6 Miliar,300 m²,224 m²,5,4,2,2
https://www.rumah123.com/properti/jakarta-timur/hos11728018/,"Lubang Buaya, Jakarta Timur","Rp 1,25 Miliar",70 m²,63 m²,4,3,2,2
https://www.rumah123.com/properti/jakarta-barat/hos17820918/,"Kepa Duri, Jakarta Barat",Rp 4 Miliar,198 m²,239 m²,5,3,3,3
https://www.rumah123.com/properti/jakarta-barat/hos19566644/,"Tamansari, Jakarta Barat","Rp 9,2 Miliar",1350 m²,512 m²,2,4,7,3
https://www.rumah123.com/properti/jakarta-barat/hos39114985/,"Cengkareng, Jakarta Barat",Rp 6 Miliar,160 m²,160 m²,5,3,2,2
https://www.rumah123.com/properti/jakarta-selatan/hos19023750/,"Cinere, Jakarta Selatan","Rp 3,2 Miliar",320 m²,270 m²,6,4,2,3
https://www.rumah123.com/properti/jakarta-selatan/hos18659737/,"Jagakarsa, Jakarta Selatan","Rp 2,1 Miliar",120 m²,112 m²,3,2,2,2
https://www.rumah123.com/properti/jakarta-barat/hos18879154/,"Cengkareng, Jakarta Barat",Rp 900 Juta,60 m²,33 m²,2,1,-,2
https://www.rumah123.com/properti/jakarta-barat/hos39114978/,"Cengkareng, Jakarta Barat",Rp 6 Miliar,160 m²,160 m²,5,3,2,2
https://www.rumah123.com/properti/jakarta-selatan/hos18431987/,"Cilandak, Jakarta Selatan",Rp 48 Miliar,400 m²,1204 m²,6,6,2,2
https://www.rumah123.com/properti/jakarta-timur/hos38924638/,"Cakung, Jakarta Timur","Rp 3,4 Miliar",146 m²,126 m²,4,4,2,2
https://www.rumah123.com/properti/jakarta-barat/hos11798840/,"Kalideres, Jakarta Barat",Rp 3 Miliar,200 m²,120 m²,3,3,2,3
https://www.rumah123.com/properti/jakarta-barat/hos39114943/,"Meruya, Jakarta Barat","Rp 1,6 Miliar",100 m²,71 m²,3,2,-,2
https://www.rumah123.com/properti/jakarta-pusat/hos19384928/,"Menteng, Jakarta Pusat","Rp 46,5 Miliar",520 m²,753 m²,5,4,4,2
https://www.rumah123.com/properti/jakarta-barat/hos39114968/,"Tomang, Jakarta Barat",Rp 5 Miliar,450 m²,150 m²,5,4,-,3
https://www.rumah123.com/properti/jakarta-barat/hos39114966/,"Cengkareng, Jakarta Barat",Rp 6 Miliar,160 m²,160 m²,5,3,2,2
https://www.rumah123.com/properti/jakarta-selatan/hos10820130/,"Kemang, Jakarta Selatan",Rp 17 Miliar,500 m²,964 m²,4,3,4,1
https://www.rumah123.com/properti/jakarta-timur/hos10461336/,"Pondok Bambu, Jakarta Timur","Rp 5,6 Miliar",385 m²,500 m²,5,5,5,-
https://www.rumah123.com/properti/jakarta-selatan/hos39020874/,"Kebayoran Lama, Jakarta Selatan","Rp 6,5 Miliar",249 m²,249 m²,5,3,3,1
https://www.rumah123.com/properti/jakarta-barat/hos39114869/,"Daan Mogot, Jakarta Barat",Rp 429 Miliar,235 m²,200 m²,5,4,1,3
https://www.rumah123.com/properti/jakarta-barat/hos39114957/,"Tanjung Duren, Jakarta Barat",Rp 16 Miliar,508 m²,684 m²,4,4,2,2
https://www.rumah123.com/properti/jakarta-barat/hos17124921/,"Cengkareng, Jakarta Barat","Rp 2,85 Miliar",140 m²,119 m²,3,2,2,2
https://www.rumah123.com/properti/jakarta-timur/hos39114956/,"Jakarta Garden City, Jakarta Timur",Rp 2 Miliar,160 m²,112 m²,4,3,1,2
https://www.rumah123.com/properti/jakarta-timur/hos16622841/,"Rawamangun, Jakarta Timur",Rp 10 Miliar,500 m²,325 m²,5,3,1,2
https://www.rumah123.com/properti/jakarta-selatan/hos16623217/,"Pondok Indah, Jakarta Selatan",Rp 65 Miliar,1200 m²,1027 m²,5,5,4,2
https://www.rumah123.com/properti/jakarta-barat/hos39114954/,"Cengkareng, Jakarta Barat",Rp 6 Miliar,160 m²,160 m²,5,3,2,2
https://www.rumah123.com/properti/jakarta-selatan/hos17676361/,"Kemang, Jakarta Selatan","Rp 16,5 Miliar",230 m²,752 m²,5,4,2,1
https://www.rumah123.com/properti/jakarta-timur/hos39114953/,"Cipinang, Jakarta Timur","Rp 2,7 Miliar",175 m²,100 m²,4,5,1,2
https://www.rumah123.com/properti/jakarta-selatan/hos39114951/,"Cipedak, Jakarta Selatan",Rp 3 Miliar,200 m²,273 m²,3,2,1,1
https://www.rumah123.com/properti/jakarta-utara/hos16552576/,"Kelapa Gading, Jakarta Utara",Rp 11 Miliar,400 m²,337 m²,4,4,4,2
https://www.rumah123.com/properti/jakarta-selatan/hos19137315/,"Kebayoran Baru, Jakarta Selatan","Rp 2,99 Miliar",200 m²,148 m²,3,3,2,3
https://www.rumah123.com/properti/jakarta-pusat/hos15813078/,"Cempaka Putih, Jakarta Pusat","Rp 4,59 Miliar",150 m²,209 m²,5,2,1,1
https://www.rumah123.com/properti/jakarta-timur/hos39105728/,"Citra Grand, Jakarta Timur","Rp 2,5 Miliar",99 m²,144 m²,3,2,-,1
https://www.rumah123.com/properti/jakarta-pusat/hos12959530/,"Menteng, Jakarta Pusat",Rp 45 Miliar,548 m²,733 m²,8,7,1,2
https://www.rumah123.com/properti/jakarta-barat/hos17244533/,"Green garden, Jakarta Barat",Rp 8 Miliar,310 m²,379 m²,5,3,1,2
https://www.rumah123.com/properti/jakarta-barat/hos17734061/,"Green garden, Jakarta Barat",Rp 6 Miliar,400 m²,300 m²,6,3,1,2
https://www.rumah123.com/properti/jakarta-selatan/hos18377328/,"Kebayoran Baru, Jakarta Selatan",Rp 28 Miliar,400 m²,426 m²,-,-,-,1
https://www.rumah123.com/properti/jakarta-timur/hos18422824/,"Cibubur, Jakarta Timur",Rp 600 Juta,60 m²,50 m²,3,2,1,2
https://www.rumah123.com/properti/jakarta-selatan/hos17036315/,"Permata Hijau, Jakarta Selatan","Rp 26,5 Miliar",500 m²,589 m²,4,4,2,2
https://www.rumah123.com/properti/jakarta-barat/hos19562532/,"Tanjung Duren, Jakarta Barat","Rp 2,35 Miliar",165 m²,56 m²,4,4,1,3
https://www.rumah123.com/properti/jakarta-barat/hos38971953/,"Duri Kepa, Jakarta Barat","Rp 2,9 Miliar",156 m²,108 m²,4,3,2,2
https://www.rumah123.com/properti/jakarta-timur/hos16329845/,"Ciracas, Jakarta Timur","Rp 2,59 Miliar",320 m²,583 m²,4,4,3,1
